sponsor_id,sponsorname,site_id,sitename,year,address,city,zip,programtypes,contact,telephone
527,SAN DIEGO UNIFIED,1340,ZAMORANO ELEMENTARY,2018,2655 CASEY STREET,SAN DIEGO,92139,AT RISK SITE (ATR),MRS. JENNIFER MARRONE,858-627-7327
529,SAN MARCOS UNIFIED,36,ALVIN M. DUNN ELEMENTARY,2018,3697 LA MIRADA DRIVE,SAN MARCOS,92069,AT RISK SITE (ATR),ROSE HOWELL,760-752-1253
529,SAN MARCOS UNIFIED,477,HIGH TECH ELEMENTARY NORTH COUNTY,2018,1480 WEST SAN MARCOS BLVD,SAN MARCOS,92078,AT RISK SITE (ATR),ROSE HOWELL,760-752-1253
529,SAN MARCOS UNIFIED,562,JOLI ANN LEICHTAG ELEMENTARY,2018,653 POINTSETTIA AVENUE,SAN MARCOS,92081,AT RISK SITE (ATR),ROSE HOWELL,760-752-1253
529,SAN MARCOS UNIFIED,1087,SAN MARCOS ELEMENTARY,2018,1 TIGER WAY,SAN MARCOS,92069,AT RISK SITE (ATR),ROSE HOWELL,760-752-1253
529,SAN MARCOS UNIFIED,1088,SAN MARCOS HIGH,2018,1615 SAN MARCOS BLVD,SAN MARCOS,92078,AT RISK SITE (ATR),ROSE HOWELL,760-752-1253
529,SAN MARCOS UNIFIED,1089,SAN MARCOS MIDDLE,2018,650 WEST MISSION ROAD,SAN MARCOS,92069,AT RISK SITE (ATR),ROSE HOWELL,760-752-1253
529,SAN MARCOS UNIFIED,1238,TWIN OAKS HIGH,2018,158 CASSOU,SAN MARCOS,92069,AT RISK SITE (ATR),ROSE HOWELL,760-752-1253
529,SAN MARCOS UNIFIED,1330,WOODLAND PARK MIDDLE,2018,1270 ROCK SPRINGS ROAD,SAN MARCOS,92069,AT RISK SITE (ATR),ROSE HOWELL,760-752-1253
531,SAN YSIDRO ELEMENTARY,624,LA MIRADA ELEMENTARY,2018,222 AVENIDA DE LA MADRID,SAN YSIDRO,92173,AT RISK SITE (ATR),MISS PALOMA PEREZ BETRAND,619-428-4476
531,SAN YSIDRO ELEMENTARY,905,OCEAN VIEW HILLS,2018,4919 DEL SOL BLVD.,SAN DIEGO,92154,AT RISK SITE (ATR),MISS PALOMA PEREZ BETRAND,619-428-4476
531,SAN YSIDRO ELEMENTARY,1099,SAN YSIDRO MIDDLE,2018,4345 OTAY MESA RD.,SAN YSIDRO,92173-1617,AT RISK SITE (ATR),MISS PALOMA PEREZ BETRAND,619-428-4476
531,SAN YSIDRO ELEMENTARY,1138,SMYTHE ELEMENTARY,2018,1880 SMYTHE AVENUE,SAN YSIDRO,92173,AT RISK SITE (ATR),MISS PALOMA PEREZ BETRAND,619-428-4476
531,SAN YSIDRO ELEMENTARY,1190,SUNSET ELEMENTARY,2018,3825 SUNSET LN,SAN YSIDRO,92173,AT RISK SITE (ATR),MISS PALOMA PEREZ BETRAND,619-428-4476
531,SAN YSIDRO ELEMENTARY,1286,VISTA DEL MAR,2018,4885 DEL SOL BLVD,SAN DIEGO,92154,AT RISK SITE (ATR),MISS PALOMA PEREZ BETRAND,619-428-4476
531,SAN YSIDRO ELEMENTARY,1324,WILLOW ELEMENTARY,2018,226 WILLOW RD.,SAN YSIDRO,92173,AT RISK SITE (ATR),MISS PALOMA PEREZ BETRAND,619-428-4476
532,SANTEE,173,CARLTON HILLS ELEMENTARY,2018,9353 PIKE RD,SANTEE,92071,AT RISK SITE (ATR),MRS. CATHY ABEL,619-258-2290
532,SANTEE,966,PEPPER DRIVE ELEMENTARY,2018,1935 MARLINDA WAY,EL CAJON,92071,AT RISK SITE (ATR),MRS. CATHY ABEL,619-258-2290
532,SANTEE,988,PRIDE ACADEMY AT PROSPECT AVENUE,2018,9303 PROSPECT AVE,SANTEE,92071,AT RISK SITE (ATR),MRS. CATHY ABEL,619-258-2290
559,SCHOOLS OUT,,KIDS GALORE,2018,270 WEST CREST STREET,ESCONDIDO,92025,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MR. JET BIRCHALL,858-888-2988
120,SELF DISCOVERY INC,,BABY ANGELS CENTER,2018,618 4TH AVE,CHULA VISTA,91910,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC)",ZITA EVELYN HUITRON,619-934-0904
120,SELF DISCOVERY INC,,LITTLE ANGELS CHILD DEVELOPMENT CENTER,2018,406 I STREET,CHULA VISTA,91910,PRESCHOOL AGE CENTER (CCC),ZITA EVELYN HUITRON,619-934-0904
534,SOUTH BAY UNION,420,GEORGE NICOLOFF ELEMENTARY,2018,1777 HOWARD AVENUE,SAN YSIDRO,92173,HEAD START CENTER (HSC),SARA MOSBURG,619-628-5382
534,SOUTH BAY UNION,1189,SUNNYSLOPE ELEMENTARY,2018,2500 ELM AVENUE,SAN DIEGO,92154,HEAD START CENTER (HSC),SARA MOSBURG,619-628-5382
534,SOUTH BAY UNION,1282,VIP VILLAGE PRESCHOOL,2018,1001 FERN AVENUE,IMPERIAL BEACH,91932,HEAD START CENTER (HSC),SARA MOSBURG,619-628-5382
122,SOUTHERN CALIF TRIBAL CHAIR ASSOC-RINCON COMM DAYCARE CTR,,RINCON COMM. DAY CARE CENTER,2018,P.O. BOX 1145,PAUMA VALLEY,92061,PRESCHOOL AGE CENTER (CCC),DENIS TURNER,760-742-8600
127,SWEET BUSY BEES,,SWEET BUSY BEES CENTER,2018,1833 OCEANSIDE BLVD. SUITE B,OCEANSIDE,92054,PRESCHOOL AGE CENTER (CCC),MRS. LYDIA CABALLERO,760-721-6358
535,SWEETWATER UNION HIGH,189,CASTLE PARK MIDDLE,2018,160 QUINTARD ST.,CHULA VISTA,91911,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,190,CASTLE PARK SENIOR HIGH,2018,1395 HILLTOP DR.,CHULA VISTA,91911,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,227,CHULA VISTA MIDDLE,2018,415 FIFTH AVENUE,CHULA VISTA,91911,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,229,CHULA VISTA SENIOR HIGH,2018,8200 FOURTH AVENUE,CHULA VISTA,91911,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,430,GRANGER JUNIOR HIGH,2018,2101 GRANGER AVENUE,NATIONAL CITY,91950,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,459,HAWKING S.T.E.A.M. CHARTER SCHOOL 2,2018,2710 IRIS AVE,SAN DIEGO,92154,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,499,HILLTOP MIDDLE,2018,44 EAST J STREET,CHULA VISTA,91910,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,500,HILLTOP SENIOR HIGH,2018,555 CLAIRE AVENUE,CHULA VISTA,91910,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,709,MAR VISTA ACADEMY,2018,1267 THERMAL AVENUE,SAN DIEGO,92154,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,711,MAR VISTA SENIOR HIGH,2018,505 ELM AVENUE,IMPERIAL BEACH,91932,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,773,MONTGOMERY ADULT,2018,3250 PALM AVENUE,SAN DIEGO,92154,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,776,MONTGOMERY MIDDLE,2018,1051 PICADOR BLVD,SAN DIEGO,92154,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,806,NATIONAL CITY MIDDLE,2018,1701 D AVENUE,NATIONAL CITY,91950,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,948,PALOMAR HIGH,2018,480 PALOMAR STREET,CHULA VISTA,91911,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,1096,SAN YSIDRO ADULT EDUCATION CENTER,2018,5353 AIRWAY RD,SAN DIEGO,92154,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,1152,SOUTHWEST MIDDLE,2018,2710 IRIS AVENUE,SAN DIEGO,92154,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,1153,SOUTHWEST SENIOR HIGH,2018,1685 HOLLISTER STREET,SAN DIEGO,92154,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,1179,STEPHEN W. HAWKING CHARTER,2018,1355 2ND AVE,CHULA VISTA,91911,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
535,SWEETWATER UNION HIGH,1195,SWEETWATER HIGH,2018,2900 HIGHLAND AVE,NATIONAL CITY,91950,AT RISK SITE (ATR),ERIC SPAN,619-691-5510
132,UNITED CHURCH/CHRIST LA MESA CHARLEY BROWNS CHILDREN CENTER,,CHARLEY BROWN CHILDRENS CENTER,2018,5921 JACKSON DRIVE,LA MESA,91942,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC)",MS. ELIZABETH CORTESE,619-463-5126
564,UNIVERSITY OF CALIFORNIA SAN DIEGO,,UCSD EARLY CHILDHOOD ED CENTER,2018,9224 REGENTS RD,LA JOLLA,92037,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC)",MRS. ESTHER SHIN,858-246-0920
538,VISTA UNIFIED,35,ALTA VISTA HIGH (CONTINUATION),2018,1575 BONAIR DRIVE,VISTA,92084-3572,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,87,BEAUMONT ELEMENTARY,2018,550 BEAUMONT DR.,VISTA,92084,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,104,BOBIER ELEMENTARY,2018,220 W. BOBIER DRIVE,VISTA,92084,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,119,BOYS & GIRLS CLUB,2018,410 W. CALIFORNIA AVE,VISTA,92083,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,127,BREEZE HILL ELEMENTARY,2018,1111 MELROSE WAY,VISTA,92081,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,187,CASITA CENTER FOR SCIENCE/MATH/TECHNOLOGY,2018,260 CEDAR ROAD,VISTA,92083,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,405,FOOTHILL OAK ELEMENTARY,2018,1370 OAK DRIVE,VISTA,92084,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,433,GRAPEVINE ELEMENTARY,2018,630 GRAPEVINE RD,VISTA,92083,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,452,HANNALEI ELEMENTARY,2018,120 HANNALEI DRIVE,VISTA,92083,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,699,MADISON MIDDLE,2018,4930 LAKE BOULEVARD,OCEANSIDE,92056,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,705,MAJOR GENERAL RAYMOND MURRAY HIGH,2018,215 N. MELROSE DRIVE,VISTA,92083,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,722,MARYLAND ELEMENTARY,2018,700 NORTH AVENUE,VISTA,92083,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,758,MISSION MEADOWS ELEMENTARY,2018,5657 SPUR AVENUE,OCEANSIDE,92056,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,766,MONTE VISTA ELEMENTARY,2018,1720 MONTE VISTA ROAD,VISTA,92084,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,909,OLIVE ELEMENTARY,2018,740 <U+00A0>OLIVE AVENUE,VISTA,92083,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,1004,RANCHO BUENA VISTA HIGH,2018,1601 LONGHORN DRIVE,VISTA,92081,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,1008,RANCHO MINERVA MIDDLE,2018,2245 FOOTHILL DRIVE,VISTA,92084,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,1037,ROOSEVELT MIDDLE,2018,850 SAGEWOOD DR,OCEANSIDE,92057,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,1201,T.H.E LEADERSHIP ACADEMY,2018,"1550 TEMPLE HEIGHTS DRIVE,",OCEANSIDE,92056,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,1283,VISTA ACADEMY OF VISUAL AND PERFORMING ARTS,2018,600 N. SANTA FE AVENUE,VISTA,92084,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,1290,VISTA HIGH,2018,1 PANTHER DR.,VISTA,92084-3101,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,1291,VISTA INNOVATION AND DESIGN ACADEMY,2018,740 OLIVE AVENUE,VISTA,92084,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
538,VISTA UNIFIED,1294,"VISTA MAGNET MIDDLE SCHOOL OF TECHNOLOGY, SCIENCE, AND MATH",2018,151 CIVIC CENTER DRIVE,VISTA,92084,AT RISK SITE (ATR),MR. JAMIE PHILLIPS,760-726-2170
139,WESTERN CONSULTING & ANCILLARY SERVICES INC,,WESTERN ADULT DAY HEALTH CC,2018,240 S MAGNOLIA AVE,EL CAJON,92020,ADULT DAY HEALTH (ADH),SHERI MCFADDEN,619-631-7222
2,A PLACE OF OUR OWN CHILD,,A PLACE OF OUR OWN CDC 2,2019,1851 E WASHINGTON AVE,ESCONDIDO,92027,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MRS. ERICA GONZALEZ,760-745-0115
2,A PLACE OF OUR OWN CHILD,,A PLACE OF OUR OWN CHILD DEVELOPMENT CENTER,2019,120 NORTH ASH STREET,ESCONDIDO,92027,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MRS. ERICA GONZALEZ,760-317-1886
2,A PLACE OF OUR OWN CHILD,,A PLACE OF OUR OWN CHILD DEVELOPMENT CENTER,2019,"2355 E VALLEY PARKWAY, STE. F",ESCONDIDO,92027,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MRS. FELICIA PEOPLES,760-737-8660
6,ALL KIDS ACADEMY HEAD START INC.,,AKA HEAD START - DARNALL,2019,6020 HUGHES STREET,SAN DIEGO,92115,HEAD START CENTER (HSC),MS. CLARISE FERNANDEZ,619-955-8730
6,ALL KIDS ACADEMY HEAD START INC.,,AKA HEAD START - GRANADA,2019,3920 NORTH GRANADA AVE,SPRING VALLLEY,91977,HEAD START CENTER (HSC),MRS. VALERIE YORK,619-670-6101
6,ALL KIDS ACADEMY HEAD START INC.,,AKA HEAD START - ROLANDO PARK,2019,6620 MARLOWE DRIVE,SAN DIEGO,92115,HEAD START CENTER (HSC),MS. MELISSA MILLER,619-795-4650
6,ALL KIDS ACADEMY HEAD START INC.,,AKA HEAD START - SAN MARTIN DE PORRES,2019,"9119 JAMACHA RD., STE. 100A",SPRING VALLEY,91977,HEAD START CENTER (HSC),MS. LESLIE STOPANI,619-461-8200
6,ALL KIDS ACADEMY HEAD START INC.,,BANCROFT HEAD START,2019,3845 SPRING DRIVE,SPRING VALLEY,91977,HEAD START CENTER (HSC),MS. SHERLYNN BANAS,619-713-2262
6,ALL KIDS ACADEMY HEAD START INC.,,CASA DE ORO HEAD START,2019,10235 RAMONA DR #A,SPRING VALLEY,91977,HEAD START CENTER (HSC),BETTY SMITH,619-660-9722
6,ALL KIDS ACADEMY HEAD START INC.,,FARRAGUT CIRCLE HEAD START,2019,490 FARRAGUT CIRCLE,EL CAJON,92020,HEAD START CENTER (HSC),MS. GLORIA SANCHEZ,619-593-8010
6,ALL KIDS ACADEMY HEAD START INC.,,GRAND AVE HEAD START,2019,905 GRAND AVE,SPRING VALLEY,91977,HEAD START CENTER (HSC),MS. DEBORAH DURHAM,619-460-6710
6,ALL KIDS ACADEMY HEAD START INC.,,JACKMAN HEAD START,2019,832 JACKMAN STREET,EL CAJON,92020,HEAD START CENTER (HSC),ANGELA CARROLL,619-270-7213
6,ALL KIDS ACADEMY HEAD START INC.,,LA MESA HEAD START,2019,7520 EL CAJON BLVD ST. 201/203,LA MESA,91941,HEAD START CENTER (HSC),MS. ADONICA GOETTSCH,619-463-1093
6,ALL KIDS ACADEMY HEAD START INC.,,REDWOOD HEAD START,2019,533 S. FIRST STREET,EL CAJON,92020,HEAD START CENTER (HSC),MS. HORTENSIA MURILLO,619-579-0366
6,ALL KIDS ACADEMY HEAD START INC.,,SAN MIGUEL HEAD START,2019,7059 SAN MIGUEL AVE,LEMON GROVE,91945,HEAD START CENTER (HSC),MS. DANIELLE ANGELETTA,619-460-6611
6,ALL KIDS ACADEMY HEAD START INC.,,VISTA LA MESA HEAD START,2019,3900 VIOLET STREET,LA MESA,91941,HEAD START CENTER (HSC),MS. TINA CRUZ,619-825-5600
7,AMERICARE ADHC INC,,AMERICARE ADHCC,2019,340 RANCHEROS DR #196,SAN MARCOS,92069,ADULT DAY HEALTH (ADH),MRS. IRENE NASHTUT,760-682-2424
9,AMISTAD CRISTIANA,,LITTLE LAMB LAND CHRISTIAN PRESCHOOL,2019,4168 MARKET STREET,SAN DIEGO,92102,"PRESCHOOL AGE CENTER (CCC), SCHOOL AGE CENTER (SAC)",MRS. BERNICE ARECHIGA,619-527-4311
10,ASSOC STUDENTS CSU SAN DIEGO CHILDRENS CENTER,,ASSOC STUDENTS CHILD CARE CTR,2019,"5500CAMPANILE DR, SAN DIEGO STATE UNIVERSITY",SAN DIEGO,92182,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC)",MRS. MICHELLE ZAMORA,619-594-7298
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,57,BAKER BRANCH,2019,835 W. 15TH AVE.,ESCONDIDO,92025,AT RISK SITE (ATR),MR. CHRIS ALTO,760-745-0515
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,129,BRONNER BRANCH,2019,28751 COLE GRADE RD.,VALLEY CENTER,92082,AT RISK SITE (ATR),MR. JONATHAN KERSTETTER,760-749-9822
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,242,CLAIREMONT BRANCH,2019,4635 CLAIREMONT MESA BLVD.,SAN DIEGO,92117,AT RISK SITE (ATR),MRS. RUTH CASSIDY,858-273-1645
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,266,CONRAD PREBYS ESCONDIDO,2019,115 W WOODWARD AVE,ESCONDIDO,92025,"AT RISK SITE (ATR), PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MR. DAVE LUEVANOS,760-746-3315
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,364,ENCANTO BRANCH,2019,6785 IMPERIAL AVE.,SAN DIEGO,92114,AT RISK SITE (ATR),MS. JESSICA BARAJAS,619-263-6407
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,963,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),2019,1430 D. AVE.,NATIONAL CITY,91950,AT RISK SITE (ATR),MS. SOMMER CARTIER,619-477-5445
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,998,RAMONA BRANCH,2019,622 E. ST.,RAMONA,92065,AT RISK SITE (ATR),MRS. SIMONE MCCUNE,760-789-8203
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,1035,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),2019,2230 E. JEWETT ST.,SAN DIEGO,92111,AT RISK SITE (ATR),MR. HUY NGUYEN,858-277-6670
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,1185,SULPIZIO FAMILY BRANCH,2019,12988  BOWRON RD.,POWAY,92064,AT RISK SITE (ATR),MR. JACOB HALE,858-748-9933
14,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,1322,WILLIAM J OAKES BRANCH,2019,2930 MARCY AVE.,SAN DIEGO,92113,AT RISK SITE (ATR),MR. RICARDO SANDOVAL,619-525-1739
562,BOYS & GIRLS CLUBS OF OCEANSIDE CALIFORNIA INCORPORATED,,BOYS & GIRLS CLUBS OF OCEANSIDE,2019,401 COUNTRY CLUB LANE,OCEANSIDE,92054,AT RISK SITE (ATR),MISS HILLARY ADAMS,760-433-8920
17,BOYS CLUB OF FALLBROOK,,INGOLD UNIT,2019,445 E. IVY STREET,FALLBROOK,92028,AT RISK SITE (ATR),MRS. LISA WARE,760-728-5871
541,BUILDING BETTER COMMUNITIES,,COTTONTAIL PRESCHOOL,2019,471 E STREET,CHULA VISTA,91910,PRESCHOOL AGE CENTER (CCC),MS. DENISE MATTHEWS,619-425-3107
541,BUILDING BETTER COMMUNITIES,,FRIENDLY CHILDRENS GARDEN PRESCHOOL,2019,1836 DIXIE STREET,OCEANSIDE,92054,"PRESCHOOL AGE CENTER (CCC), SCHOOL AGE CENTER (SAC)",MRS. LAURA REYES,760-722-1626
541,BUILDING BETTER COMMUNITIES,,MT ERIE BAPTIST CHURCH,2019,530 S. 47TH STREET,SAN DIEGO,92113,PRESCHOOL AGE CENTER (CCC),MRS. KAILYN WELLS,619-263-1914
18,CA RELIABLE MEDICAL SYSTEMS INC,,ELM ADHC CENTER,2019,1340 BROADWAY,EL CAJON,92021-2311,ADULT DAY HEALTH (ADH),MRS. MARLENA YOUNG,619-334-3710
18,CA RELIABLE MEDICAL SYSTEMS INC,,GOLDEN LIFE ADHC CENTER,2019,7373 UNIVERSITY AVE. #101,LA MESA,91942,ADULT DAY HEALTH (ADH),MRS. JENNIFER SMITH,619-433-3398
23,CENTRO DE SALUD DE LA,,SAN YSIDRO ADULT DAY HEALTH CARE CENTER,2019,3364 BEYER BLVD.,SAN YSIDRO,92173,ADULT DAY HEALTH (ADH),MS. MONICA LOPEZ,619-205-1373
24,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,,BARRIO CHILD DEVELOPMENT CTR,2019,2138 LOGAN AVE,SAN DIEGO,92113,STATE PRE SCHOOL CENTER (SPS),MS. VERONICA ROSILLO,619-233-3460
25,CHILD DEVELOPMENT ASSOC INC,,CDA FINNEY CHILD DEVLOPMENT CT,2019,3950 BYRD STREET,SAN DIEGO,92154,PRESCHOOL AGE CENTER (CCC),ARMIDA CARBAJAL,619-690-0147
25,CHILD DEVELOPMENT ASSOC INC,,CDA HILLTOP CHILD DEVELOPMENT CENTER,2019,690 CORTE MARIA AVENUE,CHULA VISTA,91910,PRESCHOOL AGE CENTER (CCC),SUSAN HOLLEY,619-691-6850
25,CHILD DEVELOPMENT ASSOC INC,,CDA/CHILD DEV CTR THE PARKS,2019,2200 E AVENUE,NATIONAL CITY,91950,PRESCHOOL AGE CENTER (CCC),MARIA SIFUENTES,619-477-9602
27,CHILDREN OF THE RAINBOW INC,,"CHILDREN OF THE RAINBOW, INC",2019,4890 LOGAN AVENUE,SAN DIEGO,92113,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC)",YANIRA MOLINA,619-615-0652
27,CHILDREN OF THE RAINBOW INC,,CHILDREN OF THE RAINBOW/BEARDSLEY,2019,"690 BEARDSLEY STREET, SUITE 101",SAN DIEGO,92113,PRESCHOOL AGE CENTER (CCC),NAJIYYA ALIM,619-578-2974
542,CHILDRENS CHOICE ACADEMY,,CHILDREN'S CHOICE ACADEMY,2019,"12464 WOODSIDE AVE,",LAKESIDE,92040,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MRS. SHANNON SPENCER,619-561-8880
28,CHILDRENS CHOICE LEARNING,,CHILDREN'S CHOICE-LAKESIDE,2019,9748 LOS COCHES RD. STE #12,LAKESIDE,92040,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MRS. KRISTEN GEORGE,619-561-1178
28,CHILDRENS CHOICE LEARNING,,CHILDREN'S CHOICE-MADISON,2019,1465 E MADISON AVE.,EL CAJON,92019,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",MRS. FREDA SIMMONS,619-442-4014
28,CHILDRENS CHOICE LEARNING,,CHILDREN'S CHOICE-SANTEE,2019,8824 COTTONWOOD AVE.,SANTEE,92071,"PRESCHOOL AGE CENTER (CCC), SCHOOL AGE CENTER (SAC)",MRS. JENNI GRAWVUNDER,619-457-0381
28,CHILDRENS CHOICE LEARNING,,CHILDREN'S CHOICE-SECOND ST,2019,1268 N SECOND ST,EL CAJON,92021,PRESCHOOL AGE CENTER (CCC),MRS. JENNI GRAWVUNDER,619-442-1685
28,CHILDRENS CHOICE LEARNING,,CHILDREN'S CHOICE-SECOND ST SCHOOL AGE,2019,1164 N SECOND ST,EL CAJON,92021,SCHOOL AGE CENTER (SAC),MRS. JENNI GRAWVUNDER,619-442-5772
29,CHILDRENS PARADISE INC,,CHILDREN'S PARADISE - OCEANSIDE,2019,2017A MISSION AVENUE,OCEANSIDE,92058,"PRESCHOOL AGE CENTER (CCC), HEAD START CENTER (HSC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC), STATE PRE SCHOOL CENTER (SPS)",MRS. LINA BORJA,760-433-3800
29,CHILDRENS PARADISE INC,,CHILDRENS PARADISE VALE TERRACE,2019,990 VALE TERRACE DR,VISTA,92084-5212,"PRESCHOOL AGE CENTER (CCC), HEAD START CENTER (HSC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC), STATE PRE SCHOOL CENTER (SPS)",JASMINE REAVES,760-941-7578
29,CHILDRENS PARADISE INC,,CP/SHADOWRIDGE,2019,145 NORTH MELROSE,VISTA,92083,"PRESCHOOL AGE CENTER (CCC), HEAD START CENTER (HSC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC), STATE PRE SCHOOL CENTER (SPS)",LISA BURKE,760-724-5600
29,CHILDRENS PARADISE INC,,EL NORTE PARKWAY CENTER - ESCONDIDO,2019,986 W. EL NORTE PARKWAY,ESCONDIDO,92026,"PRESCHOOL AGE CENTER (CCC), HEAD START CENTER (HSC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC), STATE PRE SCHOOL CENTER (SPS)",JAMIE PORTER,760-480-1300
543,CHILDTIME CHILD CARE INC CHILDREN'S CENTERS,,C/TIME CHILDRENS C/INC SCH AGE,2019,5565 LAKE PARK WAY,LA MESA,91942,"PRESCHOOL AGE CENTER (CCC), INFANT/TODDLER (ITC), SCHOOL AGE CENTER (SAC)",DEANNE ROMERO,619-460-0310
